IDENT,LATITUDE,LONGITUDE
ARTOP,-0.878056,180.0
DUNEY,-5.0,-168.968333
ELLMS,-5.000286,-167.068583
PASSA,-5.0,-161.525
VAVEE,3.5,172.5
